cxcr2_human	gna13_human	0
acm2_human	gnaz_human	1
oprk_human	gnal_human	0
drd2_human	gna11_human	0
npff2_human	gnai2_human	1
p2y10_human	gna12_human	1
cltr1_human	gnaq_human	1
5ht2c_human	gnaq_human	1
pf2r_human	gnas2_human	0
g37l1_human	gna15_human	0
agrg1_human	gnal_human	0
mshr_human	gnao_human	0
gp150_human	gnai1_human	0
ada1a_human	gna15_human	1
npy5r_human	gna11_human	0
5ht7r_human	gnai2_human	0
mtr1a_human	gnai1_human	1
gpr21_human	gnaq_human	0
aa2ar_human	gna14_human	0
agrf2_human	gnai1_human	1
drd5_human	gnaz_human	0
cxcr5_human	gna14_human	0
acm4_human	gnaz_human	1
cckar_human	gna14_human	1
cckar_human	gnaz_human	1
sucr1_human	gnaq_human	0
crfr2_human	gnaz_human	1
npy5r_human	gnal_human	0
gpr20_human	gna15_human	0
ssr3_human	gnal_human	0
glr_human	gnai1_human	1
adrb2_human	gnas2_human	1
agrd1_human	gnai1_human	0
gpr25_human	gnaq_human	0
calcr_human	gnai1_human	1
hrh3_human	gna13_human	0
fpr2_human	gnal_human	0
fpr1_human	gnaq_human	0
hrh1_human	gna12_human	1
agrg6_human	gnaq_human	0
grm4_human	gna15_human	0
agrg6_human	gnal_human	1
kissr_human	gnal_human	0
gipr_human	gna15_human	1
hcar1_human	gnal_human	0
aa2ar_human	gnaz_human	0
oprm_human	gna12_human	0
cltr1_human	gnai1_human	1
hrh2_human	gnai2_human	0
5ht2c_human	gnal_human	0
ednrb_human	gnaq_human	1
drd2_human	gna15_human	1
ffar2_human	gna11_human	1
calcr_human	gnaq_human	0
5ht2a_human	gnal_human	0
gpr18_human	gnaq_human	0
v1ar_human	gnai1_human	1
gp135_human	gnai1_human	0
gp153_human	gnai1_human	0
ox2r_human	gna15_human	1
nk3r_human	gna15_human	1
cnr1_human	gna14_human	1
v2r_human	gna13_human	1
adrb1_human	gna12_human	1
gp183_human	gna13_human	0
ffar3_human	gna11_human	0
par1_human	gnaz_human	1
gp162_human	gnaq_human	0
gpr18_human	gnal_human	0
pi2r_human	gnaq_human	1
5ht2c_human	gna15_human	1
mc3r_human	gnai1_human	0
adrb1_human	gna14_human	1
grpr_human	gna15_human	0
npy2r_human	gna13_human	0
oxyr_human	gnai1_human	1
gp152_human	gnaq_human	0
pth1r_human	gna12_human	1
pe2r2_human	gnai2_human	1
gp148_human	gnaq_human	0
npy4r_human	gnaq_human	0
cnr2_human	gna13_human	0
mc3r_human	gna14_human	0
5ht2b_human	gna11_human	1
pe2r3_human	gnao_human	1
npff1_human	gnai1_human	1
npff1_human	gnaz_human	1
grpr_human	gnaq_human	1
agra3_human	gnaq_human	0
calcr_human	gnai2_human	0
grm5_human	gna12_human	0
gpr22_human	gnaq_human	0
ednrb_human	gnao_human	1
glp2r_human	gna11_human	0
5ht2c_human	gnaz_human	1
gp152_human	gnai1_human	0
ffar2_human	gnai1_human	1
gp139_human	gna13_human	1
agrg6_human	gna12_human	0
gp150_human	gnal_human	0
bkrb2_human	gna14_human	1
lt4r1_human	gnai2_human	1
aa3r_human	gnal_human	0
par1_human	gnal_human	0
ogr1_human	gnai1_human	1
aa2br_human	gna15_human	1
glp2r_human	gnaq_human	0
pth1r_human	gna15_human	1
mrgrf_human	gna13_human	0
5ht1d_human	gnao_human	1
brs3_human	gnaq_human	1
ednra_human	gna11_human	1
ada2a_human	gna12_human	1
gpr84_human	gnao_human	1
gpr26_human	gna13_human	0
ffar3_human	gna13_human	1
lt4r1_human	gna13_human	1
5ht1a_human	gnal_human	0
hcar2_human	gna14_human	0
calcr_human	gna14_human	0
aa3r_human	gna14_human	0
gpr4_human	gnaz_human	0
gp183_human	gnai1_human	1
gpr82_human	gna15_human	0
nk3r_human	gnaq_human	1
5ht1b_human	gna13_human	0
5ht1d_human	gna12_human	0
agrg6_human	gnai1_human	0
pe2r3_human	gnaz_human	1
agrg2_human	gnaq_human	0
acm4_human	gna15_human	1
crfr1_human	gna14_human	0
mtr1a_human	gnaq_human	0
adrb1_human	gnaz_human	1
gpr39_human	gnaz_human	0
ntr1_human	gnaq_human	1
g37l1_human	gnai1_human	0
pe2r4_human	gnas2_human	1
ednra_human	gnaq_human	1
acm2_human	gna12_human	0
grm4_human	gna13_human	0
gp162_human	gna15_human	0
gp142_human	gna15_human	0
aa2ar_human	gnai2_human	0
hcar2_human	gnaz_human	1
gpr21_human	gnal_human	1
5ht1d_human	gna14_human	0
5ht1d_human	gna11_human	0
ffar3_human	gnal_human	0
5ht1a_human	gnai2_human	1
npy1r_human	gnaz_human	1
pe2r4_human	gnaq_human	0
gpr62_human	gna15_human	1
cxcr5_human	gnao_human	1
pf2r_human	gna11_human	1
gpr21_human	gnai1_human	0
mrgre_human	gnai1_human	0
calrl_human	gna13_human	0
agrg2_human	gna12_human	0
lpar2_human	gnal_human	0
glp2r_human	gna12_human	0
agrf4_human	gna12_human	0
s1pr1_human	gna12_human	1
mc3r_human	gnaq_human	0
agrf1_human	gna15_human	0
acm2_human	gna14_human	1
glr_human	gnai2_human	1
5ht7r_human	gnai1_human	0
gp157_human	gna15_human	0
c5ar1_human	gna12_human	0
galr2_human	gna15_human	1
lpar2_human	gnai1_human	1
crfr1_human	gnaq_human	0
ssr2_human	gnaz_human	1
drd1_human	gna14_human	0
pe2r2_human	gna11_human	0
agrd2_human	gnal_human	0
npff2_human	gnal_human	0
oprd_human	gnai1_human	1
gpr82_human	gna13_human	0
mrgre_human	gna13_human	0
gpr87_human	gnaq_human	1
aa2br_human	gnao_human	1
ssr3_human	gna15_human	1
agrf4_human	gnai1_human	0
cnr1_human	gnai1_human	1
gp146_human	gnal_human	0
aa3r_human	gna12_human	0
ox2r_human	gna14_human	1
gpr18_human	gna13_human	0
gpr52_human	gnal_human	1
5ht2a_human	gna15_human	1
cltr2_human	gna11_human	1
npff2_human	gna12_human	0
mrgrf_human	gnal_human	0
mrgre_human	gnal_human	0
pacr_human	gnaq_human	1
mc4r_human	gnal_human	1
npy2r_human	gna15_human	0
pe2r2_human	gna12_human	1
ogr1_human	gna15_human	1
v2r_human	gnai1_human	1
lpar6_human	gna12_human	1
acm1_human	gnaq_human	1
acm5_human	gnaq_human	1
gp157_human	gnaq_human	0
c5ar1_human	gna14_human	0
gpr88_human	gnal_human	0
gipr_human	gnao_human	1
npy1r_human	gna13_human	0
gpr39_human	gnaq_human	1
par2_human	gna12_human	1
oprd_human	gna14_human	1
agtr1_human	gnao_human	1
grm4_human	gnai1_human	1
grm6_human	gna15_human	0
gp160_human	gnaq_human	0
ffar3_human	gnai1_human	1
agra2_human	gna13_human	0
v1ar_human	gna12_human	0
pd2r2_human	gna15_human	0
crfr1_human	gna15_human	1
pe2r4_human	gnao_human	1
agrf4_human	gna13_human	0
ghrhr_human	gnaq_human	0
par2_human	gna14_human	1
agrf1_human	gna12_human	0
galr1_human	gna15_human	0
bkrb1_human	gna15_human	1
v2r_human	gna15_human	1
npy1r_human	gnai1_human	1
aa3r_human	gnai2_human	1
mtr1b_human	gna14_human	0
gpr32_human	gnai1_human	1
5ht1f_human	gna15_human	0
5ht1e_human	gnal_human	0
5ht2c_human	gnao_human	1
